"Age","Gender","Country","Video_Gender","parent","Education","PID","SES","Edu_asp","income_annual","occupation","Trait","Conformity_pref","Trait_why","Why"
45,"Female","UK","1","1",1,"N478",7,6,"2","Production, transportation, and material moving","Grades",0,"Grades_reason","Normative"
52,"Female","UK","2","1",1,"N479",3,4,"3","Sales and office","Smart",0,"Smart_reason","Behavioral"
52,"Female","UK","2","1",1,"N479",3,4,"3","Sales and office","Smart",0,"Behave_reason","Behavioral"
52,"Female","UK","2","1",1,"N479",3,4,"3","Sales and office","Smart",0,"Grades_reason","Cognitive"
52,"Female","UK","2","1",1,"N479",3,4,"3","Sales and office","Behave",0,"Smart_reason","Behavioral"
52,"Female","UK","2","1",1,"N479",3,4,"3","Sales and office","Behave",0,"Behave_reason","Behavioral"
52,"Female","UK","2","1",1,"N479",3,4,"3","Sales and office","Behave",0,"Grades_reason","Cognitive"
52,"Female","UK","2","1",1,"N479",3,4,"3","Sales and office","Grades",1,"Smart_reason","Behavioral"
52,"Female","UK","2","1",1,"N479",3,4,"3","Sales and office","Grades",1,"Behave_reason","Behavioral"
52,"Female","UK","2","1",1,"N479",3,4,"3","Sales and office","Grades",1,"Grades_reason","Cognitive"
36,"Female","NZ","1","1",3,"N48",7,4,"6","Management, professional, and related","Smart",1,"Smart_reason","Null"
36,"Female","NZ","1","1",3,"N48",7,4,"6","Management, professional, and related","Smart",1,"Behave_reason","Null"
36,"Female","NZ","1","1",3,"N48",7,4,"6","Management, professional, and related","Smart",1,"Grades_reason","Behavioral"
36,"Female","NZ","1","1",3,"N48",7,4,"6","Management, professional, and related","Behave",1,"Smart_reason","Null"
36,"Female","NZ","1","1",3,"N48",7,4,"6","Management, professional, and related","Behave",1,"Behave_reason","Null"
36,"Female","NZ","1","1",3,"N48",7,4,"6","Management, professional, and related","Behave",1,"Grades_reason","Behavioral"
36,"Female","NZ","1","1",3,"N48",7,4,"6","Management, professional, and related","Grades",1,"Smart_reason","Null"
36,"Female","NZ","1","1",3,"N48",7,4,"6","Management, professional, and related","Grades",1,"Behave_reason","Null"
36,"Female","NZ","1","1",3,"N48",7,4,"6","Management, professional, and related","Grades",1,"Grades_reason","Behavioral"
61,"Female","UK","2","1",1,"N480",5,2,"1","Retired","Smart",1,"Smart_reason","Normative"
61,"Female","UK","2","1",1,"N480",5,2,"1","Retired","Smart",1,"Behave_reason","Behavioral"
61,"Female","UK","2","1",1,"N480",5,2,"1","Retired","Smart",1,"Grades_reason","Behavioral"
61,"Female","UK","2","1",1,"N480",5,2,"1","Retired","Behave",1,"Smart_reason","Normative"
61,"Female","UK","2","1",1,"N480",5,2,"1","Retired","Behave",1,"Behave_reason","Behavioral"
61,"Female","UK","2","1",1,"N480",5,2,"1","Retired","Behave",1,"Grades_reason","Behavioral"
61,"Female","UK","2","1",1,"N480",5,2,"1","Retired","Grades",1,"Smart_reason","Normative"
61,"Female","UK","2","1",1,"N480",5,2,"1","Retired","Grades",1,"Behave_reason","Behavioral"
61,"Female","UK","2","1",1,"N480",5,2,"1","Retired","Grades",1,"Grades_reason","Behavioral"
45,"Female","UK","1","1",1,"N481",3,2,"5","Service","Smart",1,"Smart_reason","Normative"
45,"Female","UK","1","1",1,"N481",3,2,"5","Service","Smart",1,"Behave_reason","Behavioral"
45,"Female","UK","1","1",1,"N481",3,2,"5","Service","Smart",1,"Grades_reason","Normative"
45,"Female","UK","1","1",1,"N481",3,2,"5","Service","Behave",1,"Smart_reason","Normative"
45,"Female","UK","1","1",1,"N481",3,2,"5","Service","Behave",1,"Behave_reason","Behavioral"
45,"Female","UK","1","1",1,"N481",3,2,"5","Service","Behave",1,"Grades_reason","Normative"
45,"Female","UK","1","1",1,"N481",3,2,"5","Service","Grades",1,"Smart_reason","Normative"
45,"Female","UK","1","1",1,"N481",3,2,"5","Service","Grades",1,"Behave_reason","Behavioral"
45,"Female","UK","1","1",1,"N481",3,2,"5","Service","Grades",1,"Grades_reason","Normative"
59,"Female","UK","1","1",1,"N482",5,2,"3","Retired","Smart",0,"Smart_reason","Normative"
59,"Female","UK","1","1",1,"N482",5,2,"3","Retired","Smart",0,"Behave_reason","Normative"
59,"Female","UK","1","1",1,"N482",5,2,"3","Retired","Smart",0,"Grades_reason","Normative"
59,"Female","UK","1","1",1,"N482",5,2,"3","Retired","Behave",1,"Smart_reason","Normative"
59,"Female","UK","1","1",1,"N482",5,2,"3","Retired","Behave",1,"Behave_reason","Normative"
59,"Female","UK","1","1",1,"N482",5,2,"3","Retired","Behave",1,"Grades_reason","Normative"
59,"Female","UK","1","1",1,"N482",5,2,"3","Retired","Grades",1,"Smart_reason","Normative"
59,"Female","UK","1","1",1,"N482",5,2,"3","Retired","Grades",1,"Behave_reason","Normative"
59,"Female","UK","1","1",1,"N482",5,2,"3","Retired","Grades",1,"Grades_reason","Normative"
48,"Female","UK","2","0",3,"N483",6,5,"3","Management, professional, and related","Smart",0,"Smart_reason","Personality"
48,"Female","UK","2","0",3,"N483",6,5,"3","Management, professional, and related","Smart",0,"Behave_reason","Normative"
48,"Female","UK","2","0",3,"N483",6,5,"3","Management, professional, and related","Smart",0,"Grades_reason","Cognitive"
48,"Female","UK","2","0",3,"N483",6,5,"3","Management, professional, and related","Behave",1,"Smart_reason","Personality"
48,"Female","UK","2","0",3,"N483",6,5,"3","Management, professional, and related","Behave",1,"Behave_reason","Normative"
48,"Female","UK","2","0",3,"N483",6,5,"3","Management, professional, and related","Behave",1,"Grades_reason","Cognitive"
48,"Female","UK","2","0",3,"N483",6,5,"3","Management, professional, and related","Grades",0,"Smart_reason","Personality"
48,"Female","UK","2","0",3,"N483",6,5,"3","Management, professional, and related","Grades",0,"Behave_reason","Normative"
48,"Female","UK","2","0",3,"N483",6,5,"3","Management, professional, and related","Grades",0,"Grades_reason","Cognitive"
60,"Female","UK","2","1",3,"N484",5,5,"2","Management, professional, and related","Smart",0,"Smart_reason","Cognitive"
60,"Female","UK","2","1",3,"N484",5,5,"2","Management, professional, and related","Smart",0,"Behave_reason","Normative"
60,"Female","UK","2","1",3,"N484",5,5,"2","Management, professional, and related","Smart",0,"Grades_reason","Cognitive"
60,"Female","UK","2","1",3,"N484",5,5,"2","Management, professional, and related","Behave",1,"Smart_reason","Cognitive"
60,"Female","UK","2","1",3,"N484",5,5,"2","Management, professional, and related","Behave",1,"Behave_reason","Normative"
60,"Female","UK","2","1",3,"N484",5,5,"2","Management, professional, and related","Behave",1,"Grades_reason","Cognitive"
60,"Female","UK","2","1",3,"N484",5,5,"2","Management, professional, and related","Grades",0,"Smart_reason","Cognitive"
60,"Female","UK","2","1",3,"N484",5,5,"2","Management, professional, and related","Grades",0,"Behave_reason","Normative"
60,"Female","UK","2","1",3,"N484",5,5,"2","Management, professional, and related","Grades",0,"Grades_reason","Cognitive"
45,"Female","UK","1","1",2,"N485",5,3,"1","Government","Smart",1,"Smart_reason","Normative"
45,"Female","UK","1","1",2,"N485",5,3,"1","Government","Smart",1,"Behave_reason","Normative"
45,"Female","UK","1","1",2,"N485",5,3,"1","Government","Smart",1,"Grades_reason","Normative"
45,"Female","UK","1","1",2,"N485",5,3,"1","Government","Behave",1,"Smart_reason","Normative"
45,"Female","UK","1","1",2,"N485",5,3,"1","Government","Behave",1,"Behave_reason","Normative"
45,"Female","UK","1","1",2,"N485",5,3,"1","Government","Behave",1,"Grades_reason","Normative"
45,"Female","UK","1","1",2,"N485",5,3,"1","Government","Grades",1,"Smart_reason","Normative"
45,"Female","UK","1","1",2,"N485",5,3,"1","Government","Grades",1,"Behave_reason","Normative"
45,"Female","UK","1","1",2,"N485",5,3,"1","Government","Grades",1,"Grades_reason","Normative"
57,"Female","UK","1","0",1,"N486",7,2,"3","Retired","Smart",1,"Smart_reason","Normative"
57,"Female","UK","1","0",1,"N486",7,2,"3","Retired","Smart",1,"Behave_reason","Normative"
57,"Female","UK","1","0",1,"N486",7,2,"3","Retired","Smart",1,"Grades_reason","Normative"
57,"Female","UK","1","0",1,"N486",7,2,"3","Retired","Behave",1,"Smart_reason","Normative"
57,"Female","UK","1","0",1,"N486",7,2,"3","Retired","Behave",1,"Behave_reason","Normative"
57,"Female","UK","1","0",1,"N486",7,2,"3","Retired","Behave",1,"Grades_reason","Normative"
57,"Female","UK","1","0",1,"N486",7,2,"3","Retired","Grades",1,"Smart_reason","Normative"
57,"Female","UK","1","0",1,"N486",7,2,"3","Retired","Grades",1,"Behave_reason","Normative"
57,"Female","UK","1","0",1,"N486",7,2,"3","Retired","Grades",1,"Grades_reason","Normative"
55,"Female","UK","2","1",3,"N487",6,2,"3","Government","Smart",1,"Smart_reason","Normative"
55,"Female","UK","2","1",3,"N487",6,2,"3","Government","Smart",1,"Behave_reason","Normative"
55,"Female","UK","2","1",3,"N487",6,2,"3","Government","Smart",1,"Grades_reason","Cognitive"
55,"Female","UK","2","1",3,"N487",6,2,"3","Government","Behave",1,"Smart_reason","Normative"
55,"Female","UK","2","1",3,"N487",6,2,"3","Government","Behave",1,"Behave_reason","Normative"
55,"Female","UK","2","1",3,"N487",6,2,"3","Government","Behave",1,"Grades_reason","Cognitive"
55,"Female","UK","2","1",3,"N487",6,2,"3","Government","Grades",1,"Smart_reason","Normative"
55,"Female","UK","2","1",3,"N487",6,2,"3","Government","Grades",1,"Behave_reason","Normative"
55,"Female","UK","2","1",3,"N487",6,2,"3","Government","Grades",1,"Grades_reason","Cognitive"
57,"Female","UK","2","1",1,"N488",6,2,"3","Production, transportation, and material moving","Smart",1,"Smart_reason","Normative"
57,"Female","UK","2","1",1,"N488",6,2,"3","Production, transportation, and material moving","Smart",1,"Behave_reason","Normative"
57,"Female","UK","2","1",1,"N488",6,2,"3","Production, transportation, and material moving","Smart",1,"Grades_reason","Behavioral"
57,"Female","UK","2","1",1,"N488",6,2,"3","Production, transportation, and material moving","Behave",1,"Smart_reason","Normative"
57,"Female","UK","2","1",1,"N488",6,2,"3","Production, transportation, and material moving","Behave",1,"Behave_reason","Normative"
57,"Female","UK","2","1",1,"N488",6,2,"3","Production, transportation, and material moving","Behave",1,"Grades_reason","Behavioral"
57,"Female","UK","2","1",1,"N488",6,2,"3","Production, transportation, and material moving","Grades",1,"Smart_reason","Normative"
57,"Female","UK","2","1",1,"N488",6,2,"3","Production, transportation, and material moving","Grades",1,"Behave_reason","Normative"
57,"Female","UK","2","1",1,"N488",6,2,"3","Production, transportation, and material moving","Grades",1,"Grades_reason","Behavioral"
34,"Male","NZ","2","1",1,"N49",4,2,"5","Production, transportation, and material moving","Smart",0,"Smart_reason","Normative"
34,"Male","NZ","2","1",1,"N49",4,2,"5","Production, transportation, and material moving","Smart",0,"Behave_reason","Personality"
34,"Male","NZ","2","1",1,"N49",4,2,"5","Production, transportation, and material moving","Smart",0,"Grades_reason","Cognitive"
34,"Male","NZ","2","1",1,"N49",4,2,"5","Production, transportation, and material moving","Behave",1,"Smart_reason","Normative"
34,"Male","NZ","2","1",1,"N49",4,2,"5","Production, transportation, and material moving","Behave",1,"Behave_reason","Personality"
34,"Male","NZ","2","1",1,"N49",4,2,"5","Production, transportation, and material moving","Behave",1,"Grades_reason","Cognitive"
34,"Male","NZ","2","1",1,"N49",4,2,"5","Production, transportation, and material moving","Grades",0,"Smart_reason","Normative"
34,"Male","NZ","2","1",1,"N49",4,2,"5","Production, transportation, and material moving","Grades",0,"Behave_reason","Personality"
34,"Male","NZ","2","1",1,"N49",4,2,"5","Production, transportation, and material moving","Grades",0,"Grades_reason","Cognitive"
54,"Female","UK","1","0",1,"N490",2,2,"1","Sales and office","Smart",1,"Smart_reason","Behavioral"
54,"Female","UK","1","0",1,"N490",2,2,"1","Sales and office","Smart",1,"Behave_reason","Normative"
54,"Female","UK","1","0",1,"N490",2,2,"1","Sales and office","Smart",1,"Grades_reason","Normative"
54,"Female","UK","1","0",1,"N490",2,2,"1","Sales and office","Behave",1,"Smart_reason","Behavioral"
54,"Female","UK","1","0",1,"N490",2,2,"1","Sales and office","Behave",1,"Behave_reason","Normative"
54,"Female","UK","1","0",1,"N490",2,2,"1","Sales and office","Behave",1,"Grades_reason","Normative"
54,"Female","UK","1","0",1,"N490",2,2,"1","Sales and office","Grades",1,"Smart_reason","Behavioral"
54,"Female","UK","1","0",1,"N490",2,2,"1","Sales and office","Grades",1,"Behave_reason","Normative"
54,"Female","UK","1","0",1,"N490",2,2,"1","Sales and office","Grades",1,"Grades_reason","Normative"
56,"Female","UK","2","1",2,"N491",5,2,"3","Sales and office","Smart",1,"Smart_reason","Cognitive"
56,"Female","UK","2","1",2,"N491",5,2,"3","Sales and office","Smart",1,"Behave_reason","Personality"
56,"Female","UK","2","1",2,"N491",5,2,"3","Sales and office","Smart",1,"Grades_reason","Normative"
56,"Female","UK","2","1",2,"N491",5,2,"3","Sales and office","Behave",1,"Smart_reason","Cognitive"
56,"Female","UK","2","1",2,"N491",5,2,"3","Sales and office","Behave",1,"Behave_reason","Personality"
56,"Female","UK","2","1",2,"N491",5,2,"3","Sales and office","Behave",1,"Grades_reason","Normative"
56,"Female","UK","2","1",2,"N491",5,2,"3","Sales and office","Grades",1,"Smart_reason","Cognitive"
56,"Female","UK","2","1",2,"N491",5,2,"3","Sales and office","Grades",1,"Behave_reason","Personality"
56,"Female","UK","2","1",2,"N491",5,2,"3","Sales and office","Grades",1,"Grades_reason","Normative"
67,"Female","UK","1","1",3,"N492",3,2,"1","Retired","Smart",0,"Smart_reason","Cognitive"
67,"Female","UK","1","1",3,"N492",3,2,"1","Retired","Smart",0,"Behave_reason","Normative"
67,"Female","UK","1","1",3,"N492",3,2,"1","Retired","Smart",0,"Grades_reason","Null"
67,"Female","UK","1","1",3,"N492",3,2,"1","Retired","Behave",1,"Smart_reason","Cognitive"
67,"Female","UK","1","1",3,"N492",3,2,"1","Retired","Behave",1,"Behave_reason","Normative"
67,"Female","UK","1","1",3,"N492",3,2,"1","Retired","Behave",1,"Grades_reason","Null"
67,"Female","UK","1","1",3,"N492",3,2,"1","Retired","Grades",1,"Smart_reason","Cognitive"
67,"Female","UK","1","1",3,"N492",3,2,"1","Retired","Grades",1,"Behave_reason","Normative"
67,"Female","UK","1","1",3,"N492",3,2,"1","Retired","Grades",1,"Grades_reason","Null"
46,"Female","UK","1","0",3,"N493",4,2,"3","Sales and office","Smart",1,"Smart_reason","Null"
46,"Female","UK","1","0",3,"N493",4,2,"3","Sales and office","Smart",1,"Behave_reason","Personality"
46,"Female","UK","1","0",3,"N493",4,2,"3","Sales and office","Smart",1,"Grades_reason","Behavioral"
46,"Female","UK","1","0",3,"N493",4,2,"3","Sales and office","Behave",1,"Smart_reason","Null"
46,"Female","UK","1","0",3,"N493",4,2,"3","Sales and office","Behave",1,"Behave_reason","Personality"
46,"Female","UK","1","0",3,"N493",4,2,"3","Sales and office","Behave",1,"Grades_reason","Behavioral"
46,"Female","UK","1","0",3,"N493",4,2,"3","Sales and office","Grades",1,"Smart_reason","Null"
46,"Female","UK","1","0",3,"N493",4,2,"3","Sales and office","Grades",1,"Behave_reason","Personality"
46,"Female","UK","1","0",3,"N493",4,2,"3","Sales and office","Grades",1,"Grades_reason","Behavioral"
66,"Female","UK","1","1",1,"N494",5,2,"3","Other (please specify)","Smart",0,"Smart_reason","Behavioral"
66,"Female","UK","1","1",1,"N494",5,2,"3","Other (please specify)","Smart",0,"Behave_reason","Normative"
66,"Female","UK","1","1",1,"N494",5,2,"3","Other (please specify)","Smart",0,"Grades_reason","Cognitive"
66,"Female","UK","1","1",1,"N494",5,2,"3","Other (please specify)","Behave",1,"Smart_reason","Behavioral"
66,"Female","UK","1","1",1,"N494",5,2,"3","Other (please specify)","Behave",1,"Behave_reason","Normative"
66,"Female","UK","1","1",1,"N494",5,2,"3","Other (please specify)","Behave",1,"Grades_reason","Cognitive"
66,"Female","UK","1","1",1,"N494",5,2,"3","Other (please specify)","Grades",1,"Smart_reason","Behavioral"
66,"Female","UK","1","1",1,"N494",5,2,"3","Other (please specify)","Grades",1,"Behave_reason","Normative"
66,"Female","UK","1","1",1,"N494",5,2,"3","Other (please specify)","Grades",1,"Grades_reason","Cognitive"
56,"Female","UK","1","1",1,"N495",10,1,"4","Sales and office","Smart",1,"Smart_reason","Normative"
56,"Female","UK","1","1",1,"N495",10,1,"4","Sales and office","Smart",1,"Behave_reason","Null"
56,"Female","UK","1","1",1,"N495",10,1,"4","Sales and office","Smart",1,"Grades_reason","Personality"
56,"Female","UK","1","1",1,"N495",10,1,"4","Sales and office","Behave",0,"Smart_reason","Normative"
56,"Female","UK","1","1",1,"N495",10,1,"4","Sales and office","Behave",0,"Behave_reason","Null"
56,"Female","UK","1","1",1,"N495",10,1,"4","Sales and office","Behave",0,"Grades_reason","Personality"
56,"Female","UK","1","1",1,"N495",10,1,"4","Sales and office","Grades",0,"Smart_reason","Normative"
56,"Female","UK","1","1",1,"N495",10,1,"4","Sales and office","Grades",0,"Behave_reason","Null"
56,"Female","UK","1","1",1,"N495",10,1,"4","Sales and office","Grades",0,"Grades_reason","Personality"
65,"Female","UK","1","1",2,"N496",6,3,"3","Retired","Smart",0,"Smart_reason","Normative"
65,"Female","UK","1","1",2,"N496",6,3,"3","Retired","Smart",0,"Behave_reason","Cognitive"
65,"Female","UK","1","1",2,"N496",6,3,"3","Retired","Smart",0,"Grades_reason","Cognitive"
65,"Female","UK","1","1",2,"N496",6,3,"3","Retired","Behave",0,"Smart_reason","Normative"
65,"Female","UK","1","1",2,"N496",6,3,"3","Retired","Behave",0,"Behave_reason","Cognitive"
65,"Female","UK","1","1",2,"N496",6,3,"3","Retired","Behave",0,"Grades_reason","Cognitive"
65,"Female","UK","1","1",2,"N496",6,3,"3","Retired","Grades",0,"Smart_reason","Normative"
65,"Female","UK","1","1",2,"N496",6,3,"3","Retired","Grades",0,"Behave_reason","Cognitive"
65,"Female","UK","1","1",2,"N496",6,3,"3","Retired","Grades",0,"Grades_reason","Cognitive"
67,"Female","UK","1","1",2,"N497",7,2,"3","Retired","Smart",0,"Smart_reason","Personality"
67,"Female","UK","1","1",2,"N497",7,2,"3","Retired","Smart",0,"Behave_reason","Behavioral"
67,"Female","UK","1","1",2,"N497",7,2,"3","Retired","Smart",0,"Grades_reason","Null"
67,"Female","UK","1","1",2,"N497",7,2,"3","Retired","Behave",0,"Smart_reason","Personality"
67,"Female","UK","1","1",2,"N497",7,2,"3","Retired","Behave",0,"Behave_reason","Behavioral"
67,"Female","UK","1","1",2,"N497",7,2,"3","Retired","Behave",0,"Grades_reason","Null"
67,"Female","UK","1","1",2,"N497",7,2,"3","Retired","Grades",0,"Smart_reason","Personality"
67,"Female","UK","1","1",2,"N497",7,2,"3","Retired","Grades",0,"Behave_reason","Behavioral"
67,"Female","UK","1","1",2,"N497",7,2,"3","Retired","Grades",0,"Grades_reason","Null"
61,"Female","UK","1","0",3,"N498",6,2,"1","Retired","Smart",1,"Smart_reason","Normative"
61,"Female","UK","1","0",3,"N498",6,2,"1","Retired","Smart",1,"Behave_reason","Normative"
61,"Female","UK","1","0",3,"N498",6,2,"1","Retired","Smart",1,"Grades_reason","Normative"
61,"Female","UK","1","0",3,"N498",6,2,"1","Retired","Behave",1,"Smart_reason","Normative"
61,"Female","UK","1","0",3,"N498",6,2,"1","Retired","Behave",1,"Behave_reason","Normative"
61,"Female","UK","1","0",3,"N498",6,2,"1","Retired","Behave",1,"Grades_reason","Normative"
61,"Female","UK","1","0",3,"N498",6,2,"1","Retired","Grades",1,"Smart_reason","Normative"
61,"Female","UK","1","0",3,"N498",6,2,"1","Retired","Grades",1,"Behave_reason","Normative"
61,"Female","UK","1","0",3,"N498",6,2,"1","Retired","Grades",1,"Grades_reason","Normative"
67,"Female","UK","2","1",1,"N499",7,5,"1","Retired","Smart",1,"Smart_reason","Cognitive"
67,"Female","UK","2","1",1,"N499",7,5,"1","Retired","Smart",1,"Behave_reason","Behavioral"
67,"Female","UK","2","1",1,"N499",7,5,"1","Retired","Smart",1,"Grades_reason","Personality"
67,"Female","UK","2","1",1,"N499",7,5,"1","Retired","Behave",1,"Smart_reason","Cognitive"
67,"Female","UK","2","1",1,"N499",7,5,"1","Retired","Behave",1,"Behave_reason","Behavioral"
67,"Female","UK","2","1",1,"N499",7,5,"1","Retired","Behave",1,"Grades_reason","Personality"
67,"Female","UK","2","1",1,"N499",7,5,"1","Retired","Grades",1,"Smart_reason","Cognitive"
67,"Female","UK","2","1",1,"N499",7,5,"1","Retired","Grades",1,"Behave_reason","Behavioral"
67,"Female","UK","2","1",1,"N499",7,5,"1","Retired","Grades",1,"Grades_reason","Personality"
34,"Male","NZ","2","0",3,"N5",3,2,"5","Management, professional, and related","Smart",0,"Smart_reason","Irrelevant"
34,"Male","NZ","2","0",3,"N5",3,2,"5","Management, professional, and related","Smart",0,"Behave_reason","Behavioral"
34,"Male","NZ","2","0",3,"N5",3,2,"5","Management, professional, and related","Smart",0,"Grades_reason","Cognitive"
34,"Male","NZ","2","0",3,"N5",3,2,"5","Management, professional, and related","Behave",1,"Smart_reason","Irrelevant"
34,"Male","NZ","2","0",3,"N5",3,2,"5","Management, professional, and related","Behave",1,"Behave_reason","Behavioral"
34,"Male","NZ","2","0",3,"N5",3,2,"5","Management, professional, and related","Behave",1,"Grades_reason","Cognitive"
34,"Male","NZ","2","0",3,"N5",3,2,"5","Management, professional, and related","Grades",0,"Smart_reason","Irrelevant"
34,"Male","NZ","2","0",3,"N5",3,2,"5","Management, professional, and related","Grades",0,"Behave_reason","Behavioral"
34,"Male","NZ","2","0",3,"N5",3,2,"5","Management, professional, and related","Grades",0,"Grades_reason","Cognitive"
37,"Male","NZ","1","1",3,"N50",8,6,"4","Farming, fishing, and forestry","Smart",0,"Smart_reason","Normative"
37,"Male","NZ","1","1",3,"N50",8,6,"4","Farming, fishing, and forestry","Smart",0,"Behave_reason","Behavioral"
37,"Male","NZ","1","1",3,"N50",8,6,"4","Farming, fishing, and forestry","Smart",0,"Grades_reason","Irrelevant"
37,"Male","NZ","1","1",3,"N50",8,6,"4","Farming, fishing, and forestry","Behave",0,"Smart_reason","Normative"
37,"Male","NZ","1","1",3,"N50",8,6,"4","Farming, fishing, and forestry","Behave",0,"Behave_reason","Behavioral"
37,"Male","NZ","1","1",3,"N50",8,6,"4","Farming, fishing, and forestry","Behave",0,"Grades_reason","Irrelevant"
37,"Male","NZ","1","1",3,"N50",8,6,"4","Farming, fishing, and forestry","Grades",1,"Smart_reason","Normative"
37,"Male","NZ","1","1",3,"N50",8,6,"4","Farming, fishing, and forestry","Grades",1,"Behave_reason","Behavioral"
37,"Male","NZ","1","1",3,"N50",8,6,"4","Farming, fishing, and forestry","Grades",1,"Grades_reason","Irrelevant"
62,"Female","UK","1","1",1,"N500",9,2,"1","Other (please specify)","Smart",1,"Smart_reason","Normative"
62,"Female","UK","1","1",1,"N500",9,2,"1","Other (please specify)","Smart",1,"Behave_reason","Normative"
62,"Female","UK","1","1",1,"N500",9,2,"1","Other (please specify)","Smart",1,"Grades_reason","Cognitive"
62,"Female","UK","1","1",1,"N500",9,2,"1","Other (please specify)","Behave",1,"Smart_reason","Normative"
62,"Female","UK","1","1",1,"N500",9,2,"1","Other (please specify)","Behave",1,"Behave_reason","Normative"
62,"Female","UK","1","1",1,"N500",9,2,"1","Other (please specify)","Behave",1,"Grades_reason","Cognitive"
62,"Female","UK","1","1",1,"N500",9,2,"1","Other (please specify)","Grades",1,"Smart_reason","Normative"
62,"Female","UK","1","1",1,"N500",9,2,"1","Other (please specify)","Grades",1,"Behave_reason","Normative"
62,"Female","UK","1","1",1,"N500",9,2,"1","Other (please specify)","Grades",1,"Grades_reason","Cognitive"
64,"Female","UK","1","0",4,"N501",3,6,"1","Government","Smart",0,"Smart_reason","Cognitive"
64,"Female","UK","1","0",4,"N501",3,6,"1","Government","Smart",0,"Behave_reason","Personality"
64,"Female","UK","1","0",4,"N501",3,6,"1","Government","Smart",0,"Grades_reason","Normative"
64,"Female","UK","1","0",4,"N501",3,6,"1","Government","Behave",1,"Smart_reason","Cognitive"
64,"Female","UK","1","0",4,"N501",3,6,"1","Government","Behave",1,"Behave_reason","Personality"
64,"Female","UK","1","0",4,"N501",3,6,"1","Government","Behave",1,"Grades_reason","Normative"
64,"Female","UK","1","0",4,"N501",3,6,"1","Government","Grades",1,"Smart_reason","Cognitive"
64,"Female","UK","1","0",4,"N501",3,6,"1","Government","Grades",1,"Behave_reason","Personality"
64,"Female","UK","1","0",4,"N501",3,6,"1","Government","Grades",1,"Grades_reason","Normative"
60,"Female","UK","2","1",1,"N502",5,2,"1","Unemployed","Smart",1,"Smart_reason","Cognitive"
60,"Female","UK","2","1",1,"N502",5,2,"1","Unemployed","Smart",1,"Behave_reason","Behavioral"
60,"Female","UK","2","1",1,"N502",5,2,"1","Unemployed","Smart",1,"Grades_reason","Cognitive"
60,"Female","UK","2","1",1,"N502",5,2,"1","Unemployed","Behave",1,"Smart_reason","Cognitive"
60,"Female","UK","2","1",1,"N502",5,2,"1","Unemployed","Behave",1,"Behave_reason","Behavioral"
60,"Female","UK","2","1",1,"N502",5,2,"1","Unemployed","Behave",1,"Grades_reason","Cognitive"
60,"Female","UK","2","1",1,"N502",5,2,"1","Unemployed","Grades",1,"Smart_reason","Cognitive"
60,"Female","UK","2","1",1,"N502",5,2,"1","Unemployed","Grades",1,"Behave_reason","Behavioral"
60,"Female","UK","2","1",1,"N502",5,2,"1","Unemployed","Grades",1,"Grades_reason","Cognitive"
56,"Female","UK","1","1",2,"N503",6,4,"2","Management, professional, and related","Smart",1,"Smart_reason","Normative"
56,"Female","UK","1","1",2,"N503",6,4,"2","Management, professional, and related","Smart",1,"Behave_reason","Normative"
56,"Female","UK","1","1",2,"N503",6,4,"2","Management, professional, and related","Smart",1,"Grades_reason","Normative"
56,"Female","UK","1","1",2,"N503",6,4,"2","Management, professional, and related","Behave",1,"Smart_reason","Normative"
56,"Female","UK","1","1",2,"N503",6,4,"2","Management, professional, and related","Behave",1,"Behave_reason","Normative"
56,"Female","UK","1","1",2,"N503",6,4,"2","Management, professional, and related","Behave",1,"Grades_reason","Normative"
56,"Female","UK","1","1",2,"N503",6,4,"2","Management, professional, and related","Grades",1,"Smart_reason","Normative"
56,"Female","UK","1","1",2,"N503",6,4,"2","Management, professional, and related","Grades",1,"Behave_reason","Normative"
56,"Female","UK","1","1",2,"N503",6,4,"2","Management, professional, and related","Grades",1,"Grades_reason","Normative"
64,"Female","UK","1","0",4,"N504",5,5,"5","Management, professional, and related","Smart",0,"Smart_reason","Personality"
64,"Female","UK","1","0",4,"N504",5,5,"5","Management, professional, and related","Smart",0,"Behave_reason","Behavioral"
64,"Female","UK","1","0",4,"N504",5,5,"5","Management, professional, and related","Smart",0,"Grades_reason","Cognitive"
64,"Female","UK","1","0",4,"N504",5,5,"5","Management, professional, and related","Behave",1,"Smart_reason","Personality"
64,"Female","UK","1","0",4,"N504",5,5,"5","Management, professional, and related","Behave",1,"Behave_reason","Behavioral"
64,"Female","UK","1","0",4,"N504",5,5,"5","Management, professional, and related","Behave",1,"Grades_reason","Cognitive"
64,"Female","UK","1","0",4,"N504",5,5,"5","Management, professional, and related","Grades",0,"Smart_reason","Personality"
64,"Female","UK","1","0",4,"N504",5,5,"5","Management, professional, and related","Grades",0,"Behave_reason","Behavioral"
64,"Female","UK","1","0",4,"N504",5,5,"5","Management, professional, and related","Grades",0,"Grades_reason","Cognitive"
68,"Female","UK","2","1",1,"N505",7,2,"3","Management, professional, and related,Retired","Smart",1,"Smart_reason","Cognitive"
68,"Female","UK","2","1",1,"N505",7,2,"3","Management, professional, and related,Retired","Smart",1,"Behave_reason","Normative"
68,"Female","UK","2","1",1,"N505",7,2,"3","Management, professional, and related,Retired","Smart",1,"Grades_reason","Behavioral"
